Data,Hora,Temperatura,"Incidência Solar",Humidade,Precipitação,"Ponto de Orvalho","Sensação Térmica"
2021-03-12,03:50:03,12.7,0,93.699997,0,11.709733,19.978858
2021-03-12,10:00:03,20,1397.826087,88.099998,0,17.96819,19.041868
2021-03-12,10:10:03,22.4,1780.434783,79.300003,0,18.637039,22.636924
2021-03-12,10:20:03,24.9,1780.434783,68.300003,0,18.655589,25.881296
2021-03-12,10:30:03,26.6,1780.434783,63.799999,0,19.177833,27.816712
2021-03-12,10:40:03,28.299999,1780.434783,60.299999,0,19.871157,29.939381
2021-03-12,10:50:03,29.4,1780.434783,55.700001,0,19.618783,31.023559
2021-03-12,11:00:03,30,1780.434783,53.900002,0,19.645902,31.694113
2021-03-12,11:10:03,30.799999,1780.434783,54.299999,0,20.506211,33.146093
2021-03-12,11:20:03,30.700001,1780.434783,51.200001,0,19.463984,32.352747
2021-03-12,11:30:03,31.5,1780.434783,48.700001,0,19.391793,33.189783
2021-03-12,11:40:03,32,1780.434783,46.200001,0,19.000663,33.497363
2021-03-12,11:50:03,32.299999,1780.434783,44.799999,0,18.779327,33.692605
2021-03-12,12:00:03,33.400002,1780.434783,43.900002,0,19.446778,35.380866
2021-03-12,12:10:03,33.900002,1780.434783,37.299999,0,17.292612,34.609787
2021-03-12,12:20:03,33.200001,1780.434783,43.799999,0,19.229799,34.999359
2021-03-12,12:30:03,33.200001,1780.434783,43.400002,0,19.082478,34.899735
2021-03-12,12:40:03,33.400002,1780.434783,42.700001,0,19.001494,35.074261
2021-03-12,12:50:03,33.299999,1780.434783,42.799999,0,18.94913,34.925197
2021-03-12,13:00:03,33.299999,1780.434783,42.099998,0,18.685013,34.753868
2021-03-12,13:10:03,33.799999,1780.434783,41.400002,0,18.864577,35.44214
2021-03-12,13:20:03,34.200001,1780.434783,40.400002,0,18.83032,35.881634
2021-03-12,13:30:03,34.599998,1780.434783,40.400002,0,19.18718,36.597989
2021-03-12,13:40:03,34.200001,1780.434783,40.400002,0,18.83032,35.881634
